precinct,office,candidate,votes
Precinct 401,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",31
Precinct 401,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",26
Precinct 401,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,41
Precinct 401,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",80
Precinct 401,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",252
Precinct 401,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",48
Precinct 401,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",28
Precinct 401,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",2
Precinct 401,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",76
Precinct 401,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
Precinct 401,U.S. Senate (Democratic),"Carter, Jack",91
Precinct 401,U.S. Senate (Democratic),None Of These Candidates,12
Precinct 401,U.S. Senate (Democratic),"Tun, Ruby jee",17
Precinct 401,U.S. Senate (Republican),"Ensign, John",144
Precinct 401,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",5
Precinct 401,U.S. Senate (Republican),None Of These Candidates,6
Precinct 401,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",68
Precinct 401,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",128
Precinct 401,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",18
Precinct 401,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",55
Precinct 403,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",373
Precinct 403,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",395
Precinct 403,Governor (Democratic),"Gibson, James B.",50
Precinct 403,Governor (Democratic),"McConnell, Leola",9
Precinct 403,Governor (Democratic),None Of These Candidates,24
Precinct 403,Governor (Democratic),"Titus, Dina",103
Precinct 403,Governor (Republican),"Beers, Bob",28
Precinct 403,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 403,Governor (Republican),"GIBBONS, JIM",127
Precinct 403,Governor (Republican),"Hunt, Lorraine T.",37
Precinct 403,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 403,Governor (Republican),None Of These Candidates,7
Precinct 403,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",380
Precinct 403,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",48
Precinct 403,Lieutenant Governor (Democratic),"Montgomery, Bill",19
Precinct 403,Lieutenant Governor (Democratic),None Of These Candidates,44
Precinct 403,Lieutenant Governor (Democratic),"Stupak, Bob",33
Precinct 403,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",41
Precinct 403,Lieutenant Governor (Republican),"Hammargren, Lonnie",11
Precinct 403,Lieutenant Governor (Republican),"Kao, George",5
Precinct 403,Lieutenant Governor (Republican),"Krolicki, Brian",123
Precinct 403,Lieutenant Governor (Republican),"Moncrief, Janet",4
Precinct 403,Lieutenant Governor (Republican),None Of These Candidates,3
Precinct 403,Lieutenant Governor (Republican),"Woollen, Barbara Lee",52
Precinct 403,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",364
Precinct 403,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",97
Precinct 403,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",181
Precinct 403,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",111
Precinct 403,Secretary Of State (Democratic),"Boyd, Roderick",32
Precinct 403,Secretary Of State (Democratic),"Miller, Ross",103
Precinct 403,Secretary Of State (Democratic),None Of These Candidates,47
Precinct 403,Secretary Of State (Republican),None Of These Candidates,19
Precinct 403,Secretary Of State (Republican),"Scroggins, Brian",91
Precinct 403,Secretary Of State (Republican),"Tarkanian, Danny",82
Precinct 403,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",396
Precinct 403,"State Assembly, District 40 (Republican)","WAGNER, JOHN",90
Precinct 403,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",100
Precinct 403,State Treasurer (Democratic),"Marshall, Kate",124
Precinct 403,State Treasurer (Democratic),None Of These Candidates,23
Precinct 403,State Treasurer (Democratic),"VanderPal, Geoffrey",38
Precinct 403,State Treasurer (Republican),"Augustine, Kathy",21
Precinct 403,State Treasurer (Republican),"DeStefano, Mark",102
Precinct 403,State Treasurer (Republican),None Of These Candidates,31
Precinct 403,State Treasurer (Republican),"Pitts, Joseph",39
Precinct 403,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",45
Precinct 403,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",95
Precinct 403,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",157
Precinct 403,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",105
Precinct 403,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",98
Precinct 403,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",109
Precinct 403,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,60
Precinct 403,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",144
Precinct 403,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",166
Precinct 403,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",52
Precinct 403,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",66
Precinct 403,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,43
Precinct 403,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",89
Precinct 403,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",385
Precinct 403,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",61
Precinct 403,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",26
Precinct 403,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",1
Precinct 403,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",103
Precinct 403,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",8
Precinct 403,U.S. Senate (Democratic),"Carter, Jack",131
Precinct 403,U.S. Senate (Democratic),None Of These Candidates,29
Precinct 403,U.S. Senate (Democratic),"Tun, Ruby jee",24
Precinct 403,U.S. Senate (Republican),"Ensign, John",187
Precinct 403,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",3
Precinct 403,U.S. Senate (Republican),None Of These Candidates,9
Precinct 403,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",49
Precinct 403,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",217
Precinct 403,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",41
Precinct 403,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",86
Precinct 405,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",354
Precinct 405,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",370
Precinct 405,Governor (Democratic),"Gibson, James B.",43
Precinct 405,Governor (Democratic),"McConnell, Leola",4
Precinct 405,Governor (Democratic),None Of These Candidates,11
Precinct 405,Governor (Democratic),"Titus, Dina",110
Precinct 405,Governor (Republican),"Beers, Bob",46
Precinct 405,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
Precinct 405,Governor (Republican),"GIBBONS, JIM",126
Precinct 405,Governor (Republican),"Hunt, Lorraine T.",38
Precinct 405,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 405,Governor (Republican),None Of These Candidates,10
Precinct 405,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",369
Precinct 405,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",29
Precinct 405,Lieutenant Governor (Democratic),"Montgomery, Bill",17
Precinct 405,Lieutenant Governor (Democratic),None Of These Candidates,44
Precinct 405,Lieutenant Governor (Democratic),"Stupak, Bob",36
Precinct 405,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",36
Precinct 405,Lieutenant Governor (Republican),"Hammargren, Lonnie",12
Precinct 405,Lieutenant Governor (Republican),"Kao, George",9
Precinct 405,Lieutenant Governor (Republican),"Krolicki, Brian",135
Precinct 405,Lieutenant Governor (Republican),"Moncrief, Janet",4
Precinct 405,Lieutenant Governor (Republican),None Of These Candidates,9
Precinct 405,Lieutenant Governor (Republican),"Woollen, Barbara Lee",51
Precinct 405,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",347
Precinct 405,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",100
Precinct 405,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",137
Precinct 405,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",136
Precinct 405,Secretary Of State (Democratic),"Boyd, Roderick",41
Precinct 405,Secretary Of State (Democratic),"Miller, Ross",91
Precinct 405,Secretary Of State (Democratic),None Of These Candidates,30
Precinct 405,Secretary Of State (Republican),None Of These Candidates,37
Precinct 405,Secretary Of State (Republican),"Scroggins, Brian",76
Precinct 405,Secretary Of State (Republican),"Tarkanian, Danny",100
Precinct 405,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",377
Precinct 405,"State Assembly, District 40 (Republican)","WAGNER, JOHN",100
Precinct 405,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",111
Precinct 405,State Treasurer (Democratic),"Marshall, Kate",106
Precinct 405,State Treasurer (Democratic),None Of These Candidates,27
Precinct 405,State Treasurer (Democratic),"VanderPal, Geoffrey",32
Precinct 405,State Treasurer (Republican),"Augustine, Kathy",23
Precinct 405,State Treasurer (Republican),"DeStefano, Mark",98
Precinct 405,State Treasurer (Republican),None Of These Candidates,47
Precinct 405,State Treasurer (Republican),"Pitts, Joseph",47
Precinct 405,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",40
Precinct 405,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",103
Precinct 405,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",172
Precinct 405,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",74
Precinct 405,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",83
Precinct 405,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",123
Precinct 405,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,61
Precinct 405,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",124
Precinct 405,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",157
Precinct 405,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",39
Precinct 405,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",57
Precinct 405,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,47
Precinct 405,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",94
Precinct 405,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",362
Precinct 405,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",64
Precinct 405,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",40
Precinct 405,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",2
Precinct 405,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",113
Precinct 405,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",2
Precinct 405,U.S. Senate (Democratic),"Carter, Jack",129
Precinct 405,U.S. Senate (Democratic),None Of These Candidates,18
Precinct 405,U.S. Senate (Democratic),"Tun, Ruby jee",18
Precinct 405,U.S. Senate (Republican),"Ensign, John",199
Precinct 405,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",11
Precinct 405,U.S. Senate (Republican),None Of These Candidates,9
Precinct 405,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",81
Precinct 405,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",181
Precinct 405,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",28
Precinct 405,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",86
Precinct 407,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",347
Precinct 407,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",362
Precinct 407,Governor (Democratic),"Gibson, James B.",44
Precinct 407,Governor (Democratic),"McConnell, Leola",6
Precinct 407,Governor (Democratic),None Of These Candidates,16
Precinct 407,Governor (Democratic),"Titus, Dina",63
Precinct 407,Governor (Republican),"Beers, Bob",41
Precinct 407,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",2
Precinct 407,Governor (Republican),"GIBBONS, JIM",138
Precinct 407,Governor (Republican),"Hunt, Lorraine T.",40
Precinct 407,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 407,Governor (Republican),None Of These Candidates,6
Precinct 407,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",347
Precinct 407,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",24
Precinct 407,Lieutenant Governor (Democratic),"Montgomery, Bill",16
Precinct 407,Lieutenant Governor (Democratic),None Of These Candidates,40
Precinct 407,Lieutenant Governor (Democratic),"Stupak, Bob",25
Precinct 407,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",19
Precinct 407,Lieutenant Governor (Republican),"Hammargren, Lonnie",26
Precinct 407,Lieutenant Governor (Republican),"Kao, George",15
Precinct 407,Lieutenant Governor (Republican),"Krolicki, Brian",133
Precinct 407,Lieutenant Governor (Republican),"Moncrief, Janet",2
Precinct 407,Lieutenant Governor (Republican),None Of These Candidates,13
Precinct 407,Lieutenant Governor (Republican),"Woollen, Barbara Lee",38
Precinct 407,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",340
Precinct 407,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",104
Precinct 407,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",154
Precinct 407,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",87
Precinct 407,Secretary Of State (Democratic),"Boyd, Roderick",27
Precinct 407,Secretary Of State (Democratic),"Miller, Ross",51
Precinct 407,Secretary Of State (Democratic),None Of These Candidates,46
Precinct 407,Secretary Of State (Republican),None Of These Candidates,36
Precinct 407,Secretary Of State (Republican),"Scroggins, Brian",98
Precinct 407,Secretary Of State (Republican),"Tarkanian, Danny",92
Precinct 407,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",358
Precinct 407,"State Assembly, District 40 (Republican)","WAGNER, JOHN",83
Precinct 407,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",137
Precinct 407,State Treasurer (Democratic),"Marshall, Kate",74
Precinct 407,State Treasurer (Democratic),None Of These Candidates,24
Precinct 407,State Treasurer (Democratic),"VanderPal, Geoffrey",28
Precinct 407,State Treasurer (Republican),"Augustine, Kathy",27
Precinct 407,State Treasurer (Republican),"DeStefano, Mark",96
Precinct 407,State Treasurer (Republican),None Of These Candidates,53
Precinct 407,State Treasurer (Republican),"Pitts, Joseph",48
Precinct 407,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",48
Precinct 407,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",93
Precinct 407,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",118
Precinct 407,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",115
Precinct 407,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",83
Precinct 407,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",95
Precinct 407,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,81
Precinct 407,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",122
Precinct 407,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",135
Precinct 407,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",34
Precinct 407,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",60
Precinct 407,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,74
Precinct 407,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",80
Precinct 407,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",352
Precinct 407,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",65
Precinct 407,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",32
Precinct 407,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 407,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",128
Precinct 407,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
Precinct 407,U.S. Senate (Democratic),"Carter, Jack",79
Precinct 407,U.S. Senate (Democratic),None Of These Candidates,27
Precinct 407,U.S. Senate (Democratic),"Tun, Ruby jee",21
Precinct 407,U.S. Senate (Republican),"Ensign, John",209
Precinct 407,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",12
Precinct 407,U.S. Senate (Republican),None Of These Candidates,9
Precinct 407,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",72
Precinct 407,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",191
Precinct 407,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",34
Precinct 407,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",69
Precinct 409,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",468
Precinct 409,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",476
Precinct 409,Governor (Democratic),"Gibson, James B.",54
Precinct 409,Governor (Democratic),"McConnell, Leola",5
Precinct 409,Governor (Democratic),None Of These Candidates,10
Precinct 409,Governor (Democratic),"Titus, Dina",136
Precinct 409,Governor (Republican),"Beers, Bob",55
Precinct 409,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
Precinct 409,Governor (Republican),"GIBBONS, JIM",172
Precinct 409,Governor (Republican),"Hunt, Lorraine T.",50
Precinct 409,Governor (Republican),"Lusak, Stanleigh Harold",3
Precinct 409,Governor (Republican),None Of These Candidates,5
Precinct 409,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",459
Precinct 409,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",38
Precinct 409,Lieutenant Governor (Democratic),"Montgomery, Bill",20
Precinct 409,Lieutenant Governor (Democratic),None Of These Candidates,60
Precinct 409,Lieutenant Governor (Democratic),"Stupak, Bob",34
Precinct 409,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",43
Precinct 409,Lieutenant Governor (Republican),"Hammargren, Lonnie",18
Precinct 409,Lieutenant Governor (Republican),"Kao, George",4
Precinct 409,Lieutenant Governor (Republican),"Krolicki, Brian",189
Precinct 409,Lieutenant Governor (Republican),"Moncrief, Janet",3
Precinct 409,Lieutenant Governor (Republican),None Of These Candidates,16
Precinct 409,Lieutenant Governor (Republican),"Woollen, Barbara Lee",51
Precinct 409,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",443
Precinct 409,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",152
Precinct 409,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",162
Precinct 409,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",144
Precinct 409,Secretary Of State (Democratic),"Boyd, Roderick",33
Precinct 409,Secretary Of State (Democratic),"Miller, Ross",114
Precinct 409,Secretary Of State (Democratic),None Of These Candidates,53
Precinct 409,Secretary Of State (Republican),None Of These Candidates,38
Precinct 409,Secretary Of State (Republican),"Scroggins, Brian",121
Precinct 409,Secretary Of State (Republican),"Tarkanian, Danny",119
Precinct 409,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",488
Precinct 409,"State Assembly, District 40 (Republican)","WAGNER, JOHN",131
Precinct 409,"State Assembly, District 40 (Republican)","WARD, SHEILA M.",133
Precinct 409,State Treasurer (Democratic),"Marshall, Kate",145
Precinct 409,State Treasurer (Democratic),None Of These Candidates,30
Precinct 409,State Treasurer (Democratic),"VanderPal, Geoffrey",27
Precinct 409,State Treasurer (Republican),"Augustine, Kathy",33
Precinct 409,State Treasurer (Republican),"DeStefano, Mark",153
Precinct 409,State Treasurer (Republican),None Of These Candidates,60
Precinct 409,State Treasurer (Republican),"Pitts, Joseph",32
Precinct 409,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",56
Precinct 409,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",93
Precinct 409,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",230
Precinct 409,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",118
Precinct 409,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",96
Precinct 409,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",186
Precinct 409,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,84
Precinct 409,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",144
Precinct 409,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",219
Precinct 409,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",57
Precinct 409,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",63
Precinct 409,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,70
Precinct 409,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",109
Precinct 409,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",469
Precinct 409,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",71
Precinct 409,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",27
Precinct 409,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 409,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",179
Precinct 409,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",5
Precinct 409,U.S. Senate (Democratic),"Carter, Jack",160
Precinct 409,U.S. Senate (Democratic),None Of These Candidates,29
Precinct 409,U.S. Senate (Democratic),"Tun, Ruby jee",17
Precinct 409,U.S. Senate (Republican),"Ensign, John",257
Precinct 409,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",11
Precinct 409,U.S. Senate (Republican),None Of These Candidates,18
Precinct 409,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",147
Precinct 409,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",223
Precinct 409,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",46
Precinct 409,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",87
Precinct 411,Assessor - CARSON CITY - NP (Nonpartisan),"DAWLEY, DAVE",306
Precinct 411,Clerk/Recorder - CARSON CITY - NP (Nonpartisan),"GLOVER, ALAN",323
Precinct 411,Governor (Democratic),"Gibson, James B.",20
Precinct 411,Governor (Democratic),"McConnell, Leola",0
Precinct 411,Governor (Democratic),None Of These Candidates,9
Precinct 411,Governor (Democratic),"Titus, Dina",83
Precinct 411,Governor (Republican),"Beers, Bob",52
Precinct 411,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",2
Precinct 411,Governor (Republican),"GIBBONS, JIM",116
Precinct 411,Governor (Republican),"Hunt, Lorraine T.",44
Precinct 411,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 411,Governor (Republican),None Of These Candidates,7
Precinct 411,"Justice of the Peace, Department 2 (Nonpartisan)","TATRO, JOHN",314
Precinct 411,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",31
Precinct 411,Lieutenant Governor (Democratic),"Montgomery, Bill",5
Precinct 411,Lieutenant Governor (Democratic),None Of These Candidates,33
Precinct 411,Lieutenant Governor (Democratic),"Stupak, Bob",13
Precinct 411,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",24
Precinct 411,Lieutenant Governor (Republican),"Hammargren, Lonnie",13
Precinct 411,Lieutenant Governor (Republican),"Kao, George",16
Precinct 411,Lieutenant Governor (Republican),"Krolicki, Brian",136
Precinct 411,Lieutenant Governor (Republican),"Moncrief, Janet",1
Precinct 411,Lieutenant Governor (Republican),None Of These Candidates,10
Precinct 411,Lieutenant Governor (Republican),"Woollen, Barbara Lee",44
Precinct 411,School Trustee District 1 (Nonpartisan),"SCOGGIN, NORMAN E.",298
Precinct 411,School Trustee District 6 - NP (Nonpartisan),"FONTAINE, JEFF",136
Precinct 411,School Trustee District 6 - NP (Nonpartisan),"HOWE, BARBARA",96
Precinct 411,School Trustee District 6 - NP (Nonpartisan),"KIRKLAND, ROGER",76
Precinct 411,Secretary Of State (Democratic),"Boyd, Roderick",15
Precinct 411,Secretary Of State (Democratic),"Miller, Ross",63
Precinct 411,Secretary Of State (Democratic),None Of These Candidates,29
Precinct 411,Secretary Of State (Republican),None Of These Candidates,29
Precinct 411,Secretary Of State (Republican),"Scroggins, Brian",88
Precinct 411,Secretary Of State (Republican),"Tarkanian, Danny",94
Precinct 411,Sheriff - CARSON CITY - NP (Nonpartisan),"FURLONG, KENNETH",320
Precinct 411,State Treasurer (Democratic),"Marshall, Kate",71
Precinct 411,State Treasurer (Democratic),None Of These Candidates,19
Precinct 411,State Treasurer (Democratic),"VanderPal, Geoffrey",18
Precinct 411,State Treasurer (Republican),"Augustine, Kathy",18
Precinct 411,State Treasurer (Republican),"DeStefano, Mark",118
Precinct 411,State Treasurer (Republican),None Of These Candidates,37
Precinct 411,State Treasurer (Republican),"Pitts, Joseph",37
Precinct 411,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","EIBEN, JOSEPH ""JOE""",38
Precinct 411,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","KUHN, CHARLIE",72
Precinct 411,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","LIVERMORE, PETE",154
Precinct 411,"Supervisor, Ward 3 - CARSON CITY - NP (Nonpartisan)","WEAVER, NEIL",78
Precinct 411,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",59
Precinct 411,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",113
Precinct 411,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,51
Precinct 411,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",110
Precinct 411,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",143
Precinct 411,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",38
