precinct,office,candidate,votes
ROUND MTN 12,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
ROUND MTN 12,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",4
ROUND MTN 12,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",2
ROUND MTN 12,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",8
ROUND MTN 12,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",6
ROUND MTN 12,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",12
ROUND MTN 12,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",2
SMOKY VALLEY 35,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",9
SMOKY VALLEY 35,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",19
SMOKY VALLEY 35,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",5
SMOKY VALLEY 35,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",16
SMOKY VALLEY 35,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",17
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",23
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",2
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",8
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",3
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",6
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",14
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",2
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",2
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",4
SMOKY VALLEY 35,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",45
SMOKY VALLEY 35,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",2
SMOKY VALLEY 35,District Attorney (Democratic),"KUNZI, BRIAN T.",11
SMOKY VALLEY 35,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",102
SMOKY VALLEY 35,Governor (Democratic),"Chang, Charles ""Charlie""",0
SMOKY VALLEY 35,Governor (Democratic),"Conquest, Frederick L.",0
SMOKY VALLEY 35,Governor (Democratic),"Frye, Stephen H.",3
SMOKY VALLEY 35,Governor (Democratic),"Goodman, Robert ""Bob""",2
SMOKY VALLEY 35,Governor (Democratic),"Hyepock, Chris",0
SMOKY VALLEY 35,Governor (Democratic),None Of These Candidates,8
SMOKY VALLEY 35,Governor (Democratic),"Rheinhart, Allen",1
SMOKY VALLEY 35,Governor (Democratic),"Rutledge, John",1
SMOKY VALLEY 35,Governor (Democratic),"Shabazz, Abdul H.",0
SMOKY VALLEY 35,Governor (Republican),"Hamilton, Eddie ""In Liberty""",9
SMOKY VALLEY 35,Governor (Republican),"Marinch, Gary",0
SMOKY VALLEY 35,Governor (Republican),None Of These Candidates,3
SMOKY VALLEY 35,Governor (Republican),"Sandoval, Brian",57
SMOKY VALLEY 35,Governor (Republican),"Tarbell, William",2
SMOKY VALLEY 35,Governor (Republican),"Tighe, Thomas J.",0
SMOKY VALLEY 35,Lieutenant Governor (Democratic),"Flores, Lucy",3
SMOKY VALLEY 35,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",6
SMOKY VALLEY 35,Lieutenant Governor (Democratic),None Of These Candidates,6
SMOKY VALLEY 35,Lieutenant Governor (Republican),"Dyer, Chris",10
SMOKY VALLEY 35,Lieutenant Governor (Republican),"Hutchison, Mark",19
SMOKY VALLEY 35,Lieutenant Governor (Republican),"Lowden, Sue",38
SMOKY VALLEY 35,Lieutenant Governor (Republican),None Of These Candidates,4
SMOKY VALLEY 35,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",15
SMOKY VALLEY 35,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",26
SMOKY VALLEY 35,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",23
SMOKY VALLEY 35,State Controller (Republican),"Arlint, Cort R.",15
SMOKY VALLEY 35,State Controller (Republican),"Herr, Barry",12
SMOKY VALLEY 35,State Controller (Republican),"Knecht, Ron",25
SMOKY VALLEY 35,State Controller (Republican),None Of These Candidates,16
SMOKY VALLEY 35,"State Senate, District 14 (Democratic)","HARRISON, K.C.",3
SMOKY VALLEY 35,"State Senate, District 14 (Democratic)","Hunt, Joe",9
SMOKY VALLEY 35,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",1
SMOKY VALLEY 35,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",11
SMOKY VALLEY 35,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",3
SMOKY VALLEY 35,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",27
SMOKY VALLEY 35,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",21
SMOKY VALLEY 35,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",17
SMOKY VALLEY 35,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",1
SUNNYSIDE 13,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",0
SUNNYSIDE 13,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",2
SUNNYSIDE 13,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",0
SUNNYSIDE 13,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",1
SUNNYSIDE 13,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",1
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",2
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",0
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",0
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",2
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",0
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",0
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",0
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",0
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",1
SUNNYSIDE 13,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",0
SUNNYSIDE 13,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",0
SUNNYSIDE 13,District Attorney (Democratic),"KUNZI, BRIAN T.",2
SUNNYSIDE 13,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",6
SUNNYSIDE 13,Governor (Democratic),"Chang, Charles ""Charlie""",0
SUNNYSIDE 13,Governor (Democratic),"Conquest, Frederick L.",0
SUNNYSIDE 13,Governor (Democratic),"Frye, Stephen H.",0
SUNNYSIDE 13,Governor (Democratic),"Goodman, Robert ""Bob""",0
SUNNYSIDE 13,Governor (Democratic),"Hyepock, Chris",0
SUNNYSIDE 13,Governor (Democratic),None Of These Candidates,1
SUNNYSIDE 13,Governor (Democratic),"Rheinhart, Allen",0
SUNNYSIDE 13,Governor (Democratic),"Rutledge, John",0
SUNNYSIDE 13,Governor (Democratic),"Shabazz, Abdul H.",0
SUNNYSIDE 13,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
SUNNYSIDE 13,Governor (Republican),"Marinch, Gary",0
SUNNYSIDE 13,Governor (Republican),None Of These Candidates,0
SUNNYSIDE 13,Governor (Republican),"Sandoval, Brian",4
SUNNYSIDE 13,Governor (Republican),"Tarbell, William",0
SUNNYSIDE 13,Governor (Republican),"Tighe, Thomas J.",0
SUNNYSIDE 13,Lieutenant Governor (Democratic),"Flores, Lucy",2
SUNNYSIDE 13,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",0
SUNNYSIDE 13,Lieutenant Governor (Democratic),None Of These Candidates,1
SUNNYSIDE 13,Lieutenant Governor (Republican),"Dyer, Chris",0
SUNNYSIDE 13,Lieutenant Governor (Republican),"Hutchison, Mark",1
SUNNYSIDE 13,Lieutenant Governor (Republican),"Lowden, Sue",3
SUNNYSIDE 13,Lieutenant Governor (Republican),None Of These Candidates,0
SUNNYSIDE 13,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",1
SUNNYSIDE 13,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",3
SUNNYSIDE 13,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",0
SUNNYSIDE 13,State Controller (Republican),"Arlint, Cort R.",1
SUNNYSIDE 13,State Controller (Republican),"Herr, Barry",1
SUNNYSIDE 13,State Controller (Republican),"Knecht, Ron",2
SUNNYSIDE 13,State Controller (Republican),None Of These Candidates,0
SUNNYSIDE 13,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
SUNNYSIDE 13,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",4
SUNNYSIDE 13,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",0
SUNNYSIDE 13,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",2
SUNNYSIDE 13,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",2
SUNNYSIDE 13,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",0
SUNNYSIDE 13,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
TONOPAH 14,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",3
TONOPAH 14,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",30
TONOPAH 14,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",7
TONOPAH 14,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",16
TONOPAH 14,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",143
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",60
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",4
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",19
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",1
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",8
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",42
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",9
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",0
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",35
TONOPAH 14,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",202
TONOPAH 14,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",25
TONOPAH 14,District Attorney (Democratic),"KUNZI, BRIAN T.",90
TONOPAH 14,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",360
TONOPAH 14,Governor (Democratic),"Chang, Charles ""Charlie""",4
TONOPAH 14,Governor (Democratic),"Conquest, Frederick L.",3
TONOPAH 14,Governor (Democratic),"Frye, Stephen H.",2
TONOPAH 14,Governor (Democratic),"Goodman, Robert ""Bob""",21
TONOPAH 14,Governor (Democratic),"Hyepock, Chris",6
TONOPAH 14,Governor (Democratic),None Of These Candidates,68
TONOPAH 14,Governor (Democratic),"Rheinhart, Allen",5
TONOPAH 14,Governor (Democratic),"Rutledge, John",9
TONOPAH 14,Governor (Democratic),"Shabazz, Abdul H.",0
TONOPAH 14,Governor (Republican),"Hamilton, Eddie ""In Liberty""",3
TONOPAH 14,Governor (Republican),"Marinch, Gary",3
TONOPAH 14,Governor (Republican),None Of These Candidates,20
TONOPAH 14,Governor (Republican),"Sandoval, Brian",162
TONOPAH 14,Governor (Republican),"Tarbell, William",2
TONOPAH 14,Governor (Republican),"Tighe, Thomas J.",9
TONOPAH 14,Lieutenant Governor (Democratic),"Flores, Lucy",52
TONOPAH 14,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",27
TONOPAH 14,Lieutenant Governor (Democratic),None Of These Candidates,37
TONOPAH 14,Lieutenant Governor (Republican),"Dyer, Chris",12
TONOPAH 14,Lieutenant Governor (Republican),"Hutchison, Mark",75
TONOPAH 14,Lieutenant Governor (Republican),"Lowden, Sue",91
TONOPAH 14,Lieutenant Governor (Republican),None Of These Candidates,20
TONOPAH 14,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",40
TONOPAH 14,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",78
TONOPAH 14,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",56
TONOPAH 14,State Controller (Republican),"Arlint, Cort R.",31
TONOPAH 14,State Controller (Republican),"Herr, Barry",22
TONOPAH 14,State Controller (Republican),"Knecht, Ron",67
TONOPAH 14,State Controller (Republican),None Of These Candidates,73
TONOPAH 14,"State Senate, District 14 (Democratic)","HARRISON, K.C.",34
TONOPAH 14,"State Senate, District 14 (Democratic)","Hunt, Joe",68
TONOPAH 14,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",11
TONOPAH 14,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",89
TONOPAH 14,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",13
TONOPAH 14,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",63
TONOPAH 14,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",61
TONOPAH 14,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",55
TONOPAH 14,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",4
TONOPAH 15,COUNTY ASSESSOR (Republican),"BLUNDO, LEO",0
TONOPAH 15,COUNTY ASSESSOR (Republican),"BRADSHAW, ALBERT ""NICK"", IV",0
TONOPAH 15,COUNTY ASSESSOR (Republican),"MARSHALL, RICHARD C.",0
TONOPAH 15,COUNTY ASSESSOR (Republican),"MATSON, SHIRLEY L.",1
TONOPAH 15,COUNTY ASSESSOR (Republican),"STRINGER, SHEREE",4
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"BECHT, WILLIAM ""BILL""",0
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"CURTIN, GREGORY F.",0
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"MARSHALL, RICK",1
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"MIELZYNSKI, RAY ""THE FLAGMAN""",0
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"MORGAN, GALEN J.",1
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"MURPHY, ERIC",3
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"O'DONNELL, TOM",0
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"VERDI, CARLO J.",0
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"WEHRLY, SHARON",0
TONOPAH 15,County Sheriff - NYE - NonPartisan (Nonpartisan),"ZANE, MARK A.",5
TONOPAH 15,District Attorney (Democratic),"DEL VECCHIO, NICHOLAS ANTHONY",1
TONOPAH 15,District Attorney (Democratic),"KUNZI, BRIAN T.",3
TONOPAH 15,"District Court Judge, District 5, Department  1 (Nonpartisan)","WANKER, KIMBERLY A. ""KIM""",10
TONOPAH 15,Governor (Democratic),"Chang, Charles ""Charlie""",0
TONOPAH 15,Governor (Democratic),"Conquest, Frederick L.",0
TONOPAH 15,Governor (Democratic),"Frye, Stephen H.",0
TONOPAH 15,Governor (Democratic),"Goodman, Robert ""Bob""",2
TONOPAH 15,Governor (Democratic),"Hyepock, Chris",0
TONOPAH 15,Governor (Democratic),None Of These Candidates,2
TONOPAH 15,Governor (Democratic),"Rheinhart, Allen",0
TONOPAH 15,Governor (Democratic),"Rutledge, John",0
TONOPAH 15,Governor (Democratic),"Shabazz, Abdul H.",0
TONOPAH 15,Governor (Republican),"Hamilton, Eddie ""In Liberty""",0
TONOPAH 15,Governor (Republican),"Marinch, Gary",0
TONOPAH 15,Governor (Republican),None Of These Candidates,1
TONOPAH 15,Governor (Republican),"Sandoval, Brian",3
TONOPAH 15,Governor (Republican),"Tarbell, William",0
TONOPAH 15,Governor (Republican),"Tighe, Thomas J.",1
TONOPAH 15,Lieutenant Governor (Democratic),"Flores, Lucy",1
TONOPAH 15,Lieutenant Governor (Democratic),"Kulkin, Harley Zane",2
TONOPAH 15,Lieutenant Governor (Democratic),None Of These Candidates,1
TONOPAH 15,Lieutenant Governor (Republican),"Dyer, Chris",0
TONOPAH 15,Lieutenant Governor (Republican),"Hutchison, Mark",2
TONOPAH 15,Lieutenant Governor (Republican),"Lowden, Sue",1
TONOPAH 15,Lieutenant Governor (Republican),None Of These Candidates,1
TONOPAH 15,PUBLIC ADMINISTRATOR (Republican),"DOLE, BUTCH",0
TONOPAH 15,PUBLIC ADMINISTRATOR (Republican),"DORAND-RUDOLF, ROBIN",3
TONOPAH 15,PUBLIC ADMINISTRATOR (Republican),"PILKINGTON, ROBERT R.",0
TONOPAH 15,State Controller (Republican),"Arlint, Cort R.",0
TONOPAH 15,State Controller (Republican),"Herr, Barry",2
TONOPAH 15,State Controller (Republican),"Knecht, Ron",0
TONOPAH 15,State Controller (Republican),None Of These Candidates,2
TONOPAH 15,"U.S. Representative in Congress, District 4 (Democratic)","Budetich, Mark",0
TONOPAH 15,"U.S. Representative in Congress, District 4 (Democratic)","Horsford, Steven A.",3
TONOPAH 15,"U.S. Representative in Congress, District 4 (Democratic)","Zeller, Sid",1
TONOPAH 15,"U.S. Representative in Congress, District 4 (Republican)","Hardy, Cresent",0
TONOPAH 15,"U.S. Representative in Congress, District 4 (Republican)","Innis, Niger",2
TONOPAH 15,"U.S. Representative in Congress, District 4 (Republican)","Monroe, Mike",2
TONOPAH 15,"U.S. Representative in Congress, District 4 (Republican)","Poliak, Carlo ""Mazunga""",0
